"Beta-Plus Decay Q Values"
 82, 58,0
 81, 59,4
 80, 60,0
 79, 61,5
 78, 62,4
 77, 63,5
 76, 64,5
 75, 65,5
 74, 66,5
 73, 67,5
 90, 51,0
 89, 52,0
 88, 53,0
 87, 54,0
 86, 55,0
 85, 56,0
 84, 57,0
 83, 58,0
 82, 59,0
 81, 60,3
 80, 61,4
 79, 62,5
 78, 63,5
 77, 64,5
 76, 65,5
 75, 66,5
 74, 67,5
 90, 52,0
 89, 53,0
 88, 54,0
 87, 55,0
 86, 56,0
 85, 57,0
 84, 58,0
 83, 59,0
 82, 60,0
 81, 61,5
 80, 62,4
 79, 63,5
 78, 64,5
 77, 65,5
 76, 66,5
 75, 67,5
 74, 68,5
 91, 52,0
 90, 53,0
 89, 54,0
 88, 55,0
 87, 56,0
 86, 57,0
 85, 58,0
 84, 59,0
 83, 60,0
 82, 61,1
 81, 62,4
 80, 63,5
 79, 64,5
 78, 65,5
 77, 66,5
 76, 67,5
 75, 68,5
 91, 53,0
 90, 54,0
 89, 55,0
 88, 56,0
 87, 57,0
 86, 58,0
 85, 59,0
 84, 60,0
 83, 61,4
 82, 62,0
 81, 63,5
 80, 64,4
 79, 65,5
 78, 66,5
 77, 67,5
 76, 68,5
 75, 69,5
 92, 53,0
 91, 54,0
 90, 55,0
 89, 56,0
 88, 57,0
 87, 58,0
 86, 59,0
 85, 60,0
 84, 61,0
 83, 62,0
 82, 63,4
 81, 64,5
 80, 65,5
 79, 66,5
 78, 67,5
 77, 68,5
 76, 69,5
 92, 54,0
 91, 55,0
 90, 56,0
 89, 57,0
 88, 58,0
 87, 59,0
 86, 60,0
 85, 61,2
 84, 62,0
 83, 63,4
 82, 64,1
 81, 65,5
 80, 66,5
 79, 67,5
 78, 68,5
 77, 69,5
 93, 54,0
 92, 55,0
 91, 56,0
 90, 57,0
 89, 58,0
 88, 59,0
 87, 60,0
 86, 61,0
 85, 62,0
 84, 63,3
 83, 64,4
 82, 65,5
 81, 66,5
 80, 67,5
 79, 68,5
 78, 69,5
 94, 54,0
 93, 55,0
 92, 56,0
 91, 57,0
 90, 58,0
 89, 59,0
 88, 60,0
 87, 61,0
 86, 62,0
 85, 63,4
 84, 64,0
 83, 65,5
 82, 66,4
 81, 67,5
 80, 68,5
 79, 69,5
 78, 70,5
 94, 55,0
 93, 56,0
 92, 57,0
 91, 58,0
 90, 59,0
 89, 60,0
 88, 61,0
 87, 62,0
 86, 63,0
 85, 64,2
 84, 65,4
 83, 66,4
 82, 67,5
 81, 68,5
 80, 69,5
 79, 70,5
 95, 55,0
 94, 56,0
 93, 57,0
 92, 58,0
 91, 59,0
 90, 60,0
 89, 61,0
 88, 62,0
 87, 63,4
 86, 64,0
 85, 65,5
 84, 66,3
 83, 67,5
 82, 68,5
 81, 69,5
 80, 70,5
 79, 71,5
 96, 55,0
 95, 56,0
 94, 57,0
 93, 58,0
 92, 59,0
 91, 60,0
 90, 61,0
 89, 62,0
 88, 63,0
 87, 64,0
 86, 65,4
 85, 66,4
 84, 67,5
 83, 68,5
 82, 69,5
 81, 70,5
 80, 71,5
 97, 55,0
 96, 56,0
 95, 57,0
 94, 58,0
 93, 59,0
 92, 60,0
 91, 61,0
 90, 62,0
 89, 63,3
 88, 64,0
 87, 65,4
 86, 66,0
 85, 67,5
 84, 68,4
 83, 69,5
 82, 70,5
 81, 71,5
 97, 56,0
 96, 57,0
 95, 58,0
 94, 59,0
 93, 60,0
 92, 61,0
 91, 62,0
 90, 63,0
 89, 64,0
 88, 65,3
 87, 66,4
 86, 67,5
 85, 68,5
 84, 69,5
 83, 70,5
 82, 71,5
 81, 72,5
 98, 56,0
 97, 57,0
 96, 58,0
 95, 59,0
 94, 60,0
 93, 61,0
 92, 62,0
 91, 63,0
 90, 64,0
 89, 65,4
 88, 66,0
 87, 67,5
 86, 68,4
 85, 69,5
 84, 70,5
 83, 71,5
 82, 72,5
 98, 57,0
 97, 58,0
 96, 59,0
 95, 60,0
 94, 61,0
 93, 62,0
 92, 63,0
 91, 64,0
 90, 65,0
 89, 66,4
 88, 67,4
 87, 68,4
 86, 69,5
 85, 70,5
 84, 71,5
 83, 72,5
 82, 73,5
 99, 57,0
 98, 58,0
 97, 59,0
 96, 60,0
 95, 61,0
 94, 62,0
 93, 63,0
 92, 64,0
 91, 65,4
 90, 66,0
 89, 67,5
 88, 68,2
 87, 69,5
 86, 70,4
 85, 71,5
 84, 72,5
 83, 73,5
 99, 58,0
 98, 59,0
 97, 60,0
 96, 61,0
 95, 62,0
 94, 63,0
 93, 64,0
 92, 65,0
 91, 66,2
 90, 67,4
 89, 68,4
 88, 69,5
 87, 70,5
 86, 71,5
 85, 72,5
 84, 73,5
 83, 74,5
100, 58,0
 99, 59,0
 98, 60,0
 97, 61,0
 96, 62,0
 95, 63,0
 94, 64,0
 93, 65,2
 92, 66,0
 91, 67,5
 90, 68,0
 89, 69,5
 88, 70,4
 87, 71,5
 86, 72,5
 85, 73,5
 84, 74,5
100, 59,0
 99, 60,0
 98, 61,0
 97, 62,0
 96, 63,0
 95, 64,0
 94, 65,0
 93, 66,0
 92, 67,3
 91, 68,4
 90, 69,4
 89, 70,5
 88, 71,5
 87, 72,5
 86, 73,5
 85, 74,5
 84, 75,5
101, 59,0
100, 60,0
 99, 61,0
 98, 62,0
 97, 63,0
 96, 64,0
 95, 65,0
 94, 66,0
 93, 67,4
 92, 68,0
 91, 69,5
 90, 70,4
 89, 71,5
 88, 72,5
 87, 73,5
 86, 74,5
 85, 75,5
101, 60,0
100, 61,0
 99, 62,0
 98, 63,0
 97, 64,0
 96, 65,0
 95, 66,0
 94, 67,0
 93, 68,3
 92, 69,4
 91, 70,5
 90, 71,5
 89, 72,5
 88, 73,5
 87, 74,5
 86, 75,5
 85, 76,5
102, 60,0
101, 61,0
100, 62,0
 99, 63,0
 98, 64,0
 97, 65,0
 96, 66,0
 95, 67,4
 94, 68,0
 93, 69,5
 92, 70,3
 91, 71,5
 90, 72,4
 89, 73,5
 88, 74,5
 87, 75,5
 86, 76,5
102, 61,0
101, 62,0
100, 63,0
 99, 64,0
 98, 65,0
 97, 66,0
 96, 67,0
 95, 68,2
 94, 69,4
 93, 70,4
 92, 71,5
 91, 72,5
 90, 73,5
 89, 74,5
 88, 75,5
 87, 76,5
103, 61,0
102, 62,0
101, 63,0
100, 64,0
 99, 65,0
 98, 66,0
 97, 67,0
 96, 68,0
 95, 69,5
 94, 70,0
 93, 71,5
 92, 72,4
 91, 73,5
 90, 74,5
 89, 75,5
 88, 76,5
 87, 77,5
103, 62,0
102, 63,0
101, 64,0
100, 65,0
 99, 66,0
 98, 67,0
 97, 68,0
 96, 69,3
 95, 70,4
 94, 71,4
 93, 72,5
 92, 73,5
 91, 74,5
 90, 75,5
 89, 76,5
 88, 77,5
104, 62,0
103, 63,0
102, 64,0
101, 65,0
100, 66,0
 99, 67,0
 98, 68,0
 97, 69,4
 96, 70,0
 95, 71,5
 94, 72,4
 93, 73,5
 92, 74,5
 91, 75,5
 90, 76,5
 89, 77,5
 88, 78,5
104, 63,0
103, 64,0
102, 65,0
101, 66,0
100, 67,0
 99, 68,0
 98, 69,0
 97, 70,3
 96, 71,4
 95, 72,5
 94, 73,5
 93, 74,5
 92, 75,5
 91, 76,5
 90, 77,5
 89, 78,5
105, 63,0
104, 64,0
103, 65,0
102, 66,0
101, 67,0
100, 68,0
 99, 69,3
 98, 70,0
 97, 71,5
 96, 72,3
 95, 73,5
 94, 74,4
 93, 75,5
 92, 76,5
 91, 77,5
 90, 78,5
105, 64,0
104, 65,0
103, 66,0
102, 67,0
101, 68,0
100, 69,0
 99, 70,0
 98, 71,4
 97, 72,4
 96, 73,5
 95, 74,5
 94, 75,5
 93, 76,5
 92, 77,5
 91, 78,5
 90, 79,5
106, 64,0
105, 65,0
104, 66,0
103, 67,0
102, 68,0
101, 69,0
100, 70,0
 99, 71,4
 98, 72,1
 97, 73,5
 96, 74,4
 95, 75,5
 94, 76,5
 93, 77,5
 92, 78,5
 91, 79,5
106, 65,0
105, 66,0
104, 67,0
103, 68,0
102, 69,0
101, 70,0
100, 71,2
 99, 72,4
 98, 73,4
 97, 74,5
 96, 75,5
 95, 76,5
 94, 77,5
 93, 78,5
 92, 79,5
 91, 80,5
107, 65,0
106, 66,0
105, 67,0
104, 68,0
103, 69,0
102, 70,0
101, 71,4
100, 72,0
 99, 73,5
 98, 74,4
 97, 75,5
 96, 76,5
 95, 77,5
 94, 78,5
 93, 79,5
 92, 80,5
107, 66,0
106, 67,0
105, 68,0
104, 69,0
103, 70,0
102, 71,0
101, 72,2
100, 73,4
 99, 74,4
 98, 75,5
 97, 76,5
 96, 77,5
 95, 78,5
 94, 79,5
 93, 80,5
108, 66,0
107, 67,0
106, 68,0
105, 69,0
104, 70,0
103, 71,2
102, 72,0
101, 73,5
100, 74,2
 99, 75,5
 98, 76,4
 97, 77,5
 96, 78,5
 95, 79,5
 94, 80,5
108, 67,0
107, 68,0
106, 69,0
105, 70,0
104, 71,0
103, 72,0
102, 73,4
101, 74,4
100, 75,5
 99, 76,5
 98, 77,5
 97, 78,5
 96, 79,5
 95, 80,5
109, 67,0
108, 68,0
107, 69,0
106, 70,0
105, 71,0
104, 72,0
103, 73,4
102, 74,0
101, 75,5
100, 76,4
 99, 77,5
 98, 78,5
 97, 79,5
 96, 80,5
 95, 81,5
109, 68,0
108, 69,0
107, 70,0
106, 71,0
105, 72,0
104, 73,2
103, 74,3
102, 75,4
101, 76,5
100, 77,5
 99, 78,5
 98, 79,5
 97, 80,5
 96, 81,5
110, 68,0
109, 69,0
108, 70,0
107, 71,0
106, 72,0
105, 73,3
104, 74,0
103, 75,5
102, 76,4
101, 77,5
100, 78,5
 99, 79,5
 98, 80,5
 97, 81,5
 96, 82,5
110, 69,0
109, 70,0
108, 71,0
107, 72,0
106, 73,0
105, 74,1
104, 75,4
103, 76,4
102, 77,5
101, 78,5
100, 79,5
 99, 80,5
 98, 81,5
 97, 82,5
111, 69,0
110, 70,0
109, 71,0
108, 72,0
107, 73,0
106, 74,0
105, 75,4
104, 76,2
103, 77,5
102, 78,4
101, 79,5
100, 80,5
 99, 81,5
 98, 82,5
112, 69,0
111, 70,0
110, 71,0
109, 72,0
108, 73,0
107, 74,0
106, 75,3
105, 76,4
104, 77,5
103, 78,5
102, 79,5
101, 80,5
100, 81,5
 99, 82,5
112, 70,0
111, 71,0
110, 72,0
109, 73,0
108, 74,0
107, 75,4
106, 76,0
105, 77,5
104, 78,4
103, 79,5
102, 80,5
101, 81,5
100, 82,5
113, 70,0
112, 71,0
111, 72,0
110, 73,0
109, 74,0
108, 75,0
107, 76,4
106, 77,4
105, 78,5
104, 79,5
103, 80,5
102, 81,5
101, 82,5
114, 70,0
113, 71,0
112, 72,0
111, 73,0
110, 74,0
109, 75,2
108, 76,0
107, 77,5
106, 78,4
105, 79,5
104, 80,4
103, 81,5
102, 82,5
101, 83,5
115, 70,0
114, 71,0
113, 72,0
112, 73,0
111, 74,0
110, 75,0
109, 76,0
108, 77,4
107, 78,4
106, 79,5
105, 80,5
104, 81,5
103, 82,5
102, 83,5
115, 71,0
114, 72,0
113, 73,0
112, 74,0
111, 75,0
110, 76,0
109, 77,4
108, 78,2
107, 79,5
106, 80,4
105, 81,5
104, 82,5
103, 83,5
102, 84,5
116, 71,0
115, 72,0
114, 73,0
113, 74,0
112, 75,0
111, 76,0
110, 77,3
109, 78,4
108, 79,4
107, 80,5
106, 81,5
105, 82,5
104, 83,5
103, 84,5
117, 71,0
116, 72,0
115, 73,0
114, 74,0
113, 75,0
112, 76,0
111, 77,4
110, 78,0
109, 79,5
108, 80,4
107, 81,5
106, 82,5
105, 83,5
104, 84,5
117, 72,0
116, 73,0
115, 74,0
114, 75,0
113, 76,0
112, 77,0
111, 78,3
110, 79,4
109, 80,4
108, 81,5
107, 82,5
106, 83,5
105, 84,5
118, 72,0
117, 73,0
116, 74,0
115, 75,0
114, 76,0
113, 77,3
112, 78,0
111, 79,5
110, 80,2
109, 81,5
108, 82,4
107, 83,5
106, 84,5
118, 73,0
117, 74,0
116, 75,0
115, 76,0
114, 77,0
113, 78,0
112, 79,3
111, 80,4
110, 81,5
109, 82,5
108, 83,5
107, 84,5
106, 85,5
119, 73,0
118, 74,0
117, 75,0
116, 76,0
115, 77,1
114, 78,0
113, 79,4
112, 80,0
111, 81,5
110, 82,4
109, 83,5
108, 84,5
107, 85,5
120, 73,0
119, 74,0
118, 75,0
117, 76,0
116, 77,0
115, 78,0
114, 79,1
113, 80,4
112, 81,4
111, 82,5
110, 83,5
109, 84,5
108, 85,5
107, 86,5
121, 73,0
120, 74,0
119, 75,0
118, 76,0
117, 77,0
116, 78,0
115, 79,4
114, 80,0
113, 81,5
112, 82,4
111, 83,5
110, 84,5
109, 85,5
108, 86,5
121, 74,0
120, 75,0
119, 76,0
118, 77,0
117, 78,0
116, 79,0
115, 80,3
114, 81,4
113, 82,5
112, 83,5
111, 84,5
110, 85,5
109, 86,5
122, 74,0
121, 75,0
120, 76,0
119, 77,0
118, 78,0
117, 79,2
116, 80,0
115, 81,5
114, 82,4
113, 83,5
112, 84,5
111, 85,5
110, 86,5
123, 74,0
122, 75,0
121, 76,0
120, 77,0
119, 78,0
118, 79,0
117, 80,0
116, 81,4
115, 82,4
114, 83,5
113, 84,5
112, 85,5
111, 86,5
110, 87,5
123, 75,0
122, 76,0
121, 77,0
120, 78,0
119, 79,0
118, 80,0
117, 81,4
116, 82,2
115, 83,5
114, 84,4
113, 85,5
112, 86,5
111, 87,5
124, 75,0
123, 76,0
122, 77,0
121, 78,0
120, 79,0
119, 80,0
118, 81,2
117, 82,4
116, 83,5
115, 84,5
114, 85,5
113, 86,5
112, 87,5
124, 76,0
123, 77,0
122, 78,0
121, 79,0
120, 80,0
119, 81,4
118, 82,0
117, 83,5
116, 84,4
115, 85,5
114, 86,5
113, 87,5
125, 76,0
124, 77,0
123, 78,0
122, 79,0
121, 80,0
120, 81,0
119, 82,3
118, 83,4
117, 84,5
116, 85,5
115, 86,5
114, 87,5
113, 88,5
126, 76,0
125, 77,0
124, 78,0
123, 79,0
122, 80,0
121, 81,2
120, 82,0
119, 83,5
118, 84,4
117, 85,5
116, 86,5
115, 87,5
114, 88,5
127, 76,0
126, 77,0
125, 78,0
124, 79,0
123, 80,0
122, 81,0
121, 82,0
120, 83,4
119, 84,5
118, 85,5
117, 86,5
116, 87,5
115, 88,5
127, 77,0
126, 78,0
125, 79,0
124, 80,0
123, 81,0
122, 82,0
121, 83,5
120, 84,4
119, 85,5
118, 86,4
117, 87,5
116, 88,5
128, 77,0
127, 78,0
126, 79,0
125, 80,0
124, 81,0
123, 82,0
122, 83,4
121, 84,4
120, 85,5
119, 86,5
118, 87,5
117, 88,5
116, 89,5
128, 78,0
127, 79,0
126, 80,0
125, 81,0
124, 82,0
123, 83,4
122, 84,3
121, 85,5
120, 86,4
119, 87,5
118, 88,5
117, 89,5
129, 78,0
128, 79,0
127, 80,0
126, 81,0
125, 82,0
124, 83,4
123, 84,4
122, 85,4
121, 86,5
120, 87,5
119, 88,5
118, 89,5
130, 78,0
129, 79,0
128, 80,0
127, 81,0
126, 82,0
125, 83,4
124, 84,2
123, 85,5
122, 86,4
121, 87,5
120, 88,5
119, 89,5
118, 90,5
130, 79,0
129, 80,0
128, 81,0
127, 82,0
126, 83,0
125, 84,3
124, 85,4
123, 86,4
122, 87,5
121, 88,5
120, 89,5
119, 90,5
131, 79,0
130, 80,0
129, 81,0
128, 82,0
127, 83,0
126, 84,0
125, 85,4
124, 86,4
123, 87,5
122, 88,4
121, 89,5
120, 90,5
131, 80,0
130, 81,0
129, 82,0
128, 83,0
127, 84,0
126, 85,0
125, 86,4
124, 87,5
123, 88,5
122, 89,5
121, 90,5
120, 91,5
132, 80,0
131, 81,0
130, 82,0
129, 83,0
128, 84,0
127, 85,3
126, 86,0
125, 87,5
124, 88,4
123, 89,5
122, 90,5
121, 91,5
133, 80,0
132, 81,0
131, 82,0
130, 83,0
129, 84,0
128, 85,0
127, 86,0
126, 87,4
125, 88,4
124, 89,5
123, 90,5
122, 91,5
134, 80,0
133, 81,0
132, 82,0
131, 83,0
130, 84,0
129, 85,1
128, 86,0
127, 87,4
126, 88,1
125, 89,5
124, 90,5
123, 91,5
135, 80,0
134, 81,0
133, 82,0
132, 83,0
131, 84,0
130, 85,0
129, 86,0
128, 87,2
127, 88,4
126, 89,4
125, 90,5
124, 91,5
123, 92,5
136, 80,0
135, 81,0
134, 82,0
133, 83,0
132, 84,0
131, 85,0
130, 86,0
129, 87,4
128, 88,0
127, 89,5
126, 90,4
125, 91,5
124, 92,5
136, 81,0
135, 82,0
134, 83,0
133, 84,0
132, 85,0
131, 86,0
130, 87,0
129, 88,3
128, 89,4
127, 90,4
126, 91,5
125, 92,5
137, 81,0
136, 82,0
135, 83,0
134, 84,0
133, 85,0
132, 86,0
131, 87,3
130, 88,0
129, 89,5
128, 90,3
127, 91,5
126, 92,4
137, 82,0
136, 83,0
135, 84,0
134, 85,0
133, 86,0
132, 87,0
131, 88,0
130, 89,4
129, 90,4
128, 91,5
127, 92,5
126, 93,5
138, 82,0
137, 83,0
136, 84,0
135, 85,0
134, 86,0
133, 87,0
132, 88,0
131, 89,4
130, 90,0
129, 91,5
128, 92,4
127, 93,5
138, 83,0
137, 84,0
136, 85,0
135, 86,0
134, 87,0
133, 88,0
132, 89,3
131, 90,4
130, 91,4
129, 92,5
128, 93,5
139, 83,0
138, 84,0
137, 85,0
136, 86,0
135, 87,0
134, 88,0
133, 89,4
132, 90,0
131, 91,5
130, 92,4
129, 93,5
140, 83,0
139, 84,0
138, 85,0
137, 86,0
136, 87,0
135, 88,0
134, 89,0
133, 90,3
132, 91,4
131, 92,4
130, 93,5
141, 83,0
140, 84,0
139, 85,0
138, 86,0
137, 87,0
136, 88,0
135, 89,2
134, 90,0
133, 91,4
132, 92,3
131, 93,5
141, 84,0
140, 85,0
139, 86,0
138, 87,0
137, 88,0
136, 89,0
135, 90,0
134, 91,4
133, 92,4
132, 93,5
142, 84,0
141, 85,0
140, 86,0
139, 87,0
138, 88,0
137, 89,0
136, 90,0
135, 91,4
134, 92,2
133, 93,5
143, 84,0
142, 85,0
141, 86,0
140, 87,0
139, 88,0
138, 89,0
137, 90,0
136, 91,1
135, 92,4
134, 93,4
133, 94,5
143, 85,0
142, 86,0
141, 87,0
140, 88,0
139, 89,0
138, 90,0
137, 91,4
136, 92,0
135, 93,5
134, 94,4
144, 85,0
143, 86,0
142, 87,0
141, 88,0
140, 89,0
139, 90,0
138, 91,0
137, 92,2
136, 93,4
135, 94,4
134, 95,5
144, 86,0
143, 87,0
142, 88,0
141, 89,0
140, 90,0
139, 91,2
138, 92,0
137, 93,4
136, 94,3
135, 95,5
145, 86,0
144, 87,0
143, 88,0
142, 89,0
141, 90,0
140, 91,0
139, 92,0
138, 93,3
137, 94,4
136, 95,5
135, 96,5
145, 87,0
144, 88,0
143, 89,0
142, 90,0
141, 91,0
140, 92,0
139, 93,4
138, 94,0
137, 95,5
136, 96,4
146, 87,0
145, 88,0
144, 89,0
143, 90,0
142, 91,0
141, 92,0
140, 93,1
139, 94,4
138, 95,4
137, 96,5
136, 97,5
146, 88,0
145, 89,0
144, 90,0
143, 91,0
142, 92,0
141, 93,3
140, 94,0
139, 95,5
138, 96,4
137, 97,5
147, 88,0
146, 89,0
145, 90,0
144, 91,0
143, 92,0
142, 93,0
141, 94,2
140, 95,4
139, 96,4
138, 97,5
147, 89,0
146, 90,0
145, 91,0
144, 92,0
143, 93,0
142, 94,0
141, 95,4
140, 96,3
139, 97,5
148, 89,0
147, 90,0
146, 91,0
145, 92,0
144, 93,0
143, 94,0
142, 95,2
141, 96,4
140, 97,4
139, 98,5
148, 90,0
147, 91,0
146, 92,0
145, 93,0
144, 94,0
143, 95,4
142, 96,1
141, 97,5
140, 98,4
149, 90,0
148, 91,0
147, 92,0
146, 93,0
145, 94,0
144, 95,0
143, 96,3
142, 97,4
141, 98,4
140, 99,5
149, 91,0
148, 92,0
147, 93,0
146, 94,0
145, 95,2
144, 96,0
143, 97,4
142, 98,4
141, 99,5
150, 91,0
149, 92,0
148, 93,0
147, 94,0
146, 95,0
145, 96,0
144, 97,4
143, 98,4
142, 99,5
141,100,5
150, 92,0
149, 93,0
148, 94,0
147, 95,0
146, 96,0
145, 97,4
144, 98,3
143, 99,5
142,100,4
151, 92,0
150, 93,0
149, 94,0
148, 95,0
147, 96,0
146, 97,2
145, 98,4
144, 99,4
143,100,5
151, 93,0
150, 94,0
149, 95,0
148, 96,0
147, 97,4
146, 98,0
145, 99,5
144,100,4
152, 93,0
151, 94,0
150, 95,0
149, 96,0
148, 97,0
147, 98,3
146, 99,4
145,100,4
144,101,5
152, 94,0
151, 95,0
150, 96,0
149, 97,2
148, 98,0
147, 99,4
146,100,4
145,101,5
153, 94,0
152, 95,0
151, 96,0
150, 97,0
149, 98,0
148, 99,4
147,100,4
146,101,5
153, 95,0
152, 96,0
151, 97,0
150, 98,0
149, 99,4
148,100,3
147,101,5
146,102,4
154, 95,0
153, 96,0
152, 97,0
151, 98,0
150, 99,2
149,100,4
148,101,4
147,102,5
154, 96,0
153, 97,0
152, 98,0
151, 99,4
150,100,0
149,101,5
148,102,4
155, 96,0
154, 97,0
153, 98,0
152, 99,0
151,100,2
150,101,4
149,102,4
148,103,5
156, 96,0
155, 97,0
154, 98,0
153, 99,2
152,100,0
151,101,4
150,102,4
149,103,5
156, 97,0
155, 98,0
154, 99,0
153,100,0
152,101,3
151,102,4
150,103,5
149,104,5
157, 97,0
156, 98,0
155, 99,0
154,100,0
153,101,4
152,102,2
151,103,5
150,104,4
157, 98,0
156, 99,0
155,100,0
154,101,1
153,102,3
152,103,4
151,104,5
150,105,5
158, 98,0
157, 99,0
156,100,0
155,101,3
154,102,0
153,103,4
152,104,4
151,105,5
158, 99,0
157,100,0
156,101,0
155,102,2
154,103,4
153,104,4
152,105,5
159, 99,0
158,100,0
157,101,2
156,102,0
155,103,4
154,104,3
153,105,5
152,106,4
159,100,0
158,101,0
157,102,0
156,103,3
155,104,4
154,105,4
153,106,5
160,100,0
159,101,0
158,102,0
157,103,4
156,104,0
155,105,5
154,106,4
153,107,5
160,101,0
159,102,0
158,103,1
157,104,3
156,105,4
155,106,4
154,107,5
161,101,0
160,102,0
159,103,3
158,104,0
157,105,4
156,106,4
155,107,5
161,102,0
160,103,0
159,104,1
158,105,4
157,106,4
156,107,5
155,108,5
162,102,0
161,103,2
160,104,0
159,105,4
158,106,2
157,107,5
156,108,4
162,103,0
161,104,0
160,105,3
159,106,4
158,107,4
157,108,5
156,109,5
163,103,0
162,104,0
161,105,4
160,106,0
159,107,5
158,108,4
157,109,5
163,104,0
162,105,0
161,106,3
160,107,4
159,108,4
158,109,5
157,110,5
164,104,0
163,105,3
162,106,0
161,107,4
160,108,4
159,109,5
158,110,5
164,105,0
163,106,0
162,107,3
161,108,4
160,109,5
159,110,5
165,105,0
164,106,0
163,107,4
162,108,0
161,109,5
160,110,4
165,106,0
164,107,2
163,108,3
162,109,4
161,110,5
166,106,0
165,107,4
164,108,0
163,109,5
162,110,4
161,111,5
167,106,0
166,107,0
165,108,2
164,109,4
163,110,4
162,111,5
167,107,0
166,108,0
165,109,4
164,110,3
163,111,5
168,107,0
167,108,0
166,109,4
165,110,4
164,111,4
168,108,0
167,109,4
166,110,2
165,111,5
164,112,4
169,108,0
168,109,2
167,110,4
166,111,4
165,112,5
169,109,0
168,110,0
167,111,5
166,112,4
165,113,5
170,109,0
169,110,3
168,111,4
167,112,4
166,113,5
170,110,0
169,111,4
168,112,3
167,113,5
171,110,0
170,111,3
169,112,4
168,113,4
171,111,0
170,112,2
169,113,5
172,111,0
171,112,4
170,113,4
172,112,0
171,113,5
170,114,4
173,112,0
172,113,4
171,114,4
173,113,0
172,114,3
174,113,0
173,114,4
172,115,4
174,114,0
173,115,5
175,114,0
174,115,4
173,116,4
175,115,0
174,116,4
176,115,0
175,116,4
174,117,5
176,116,0
175,117,5
177,116,0
176,117,4
175,118,5
177,117,0
176,118,4
177,118,0
